SyncFrame,Camera,Part,X,Y
16063,oppo,右手首,439.0,531.0
16063,oppo2,右手首,532.5,417.5
16063,oppo,右肘,389.0,510.5
16063,oppo2,右肘,443.0,378.0
16063,oppo,右肩,421.0,463.5
16063,oppo2,右肩,502.5,247.5
16063,oppo,右腰,424.5,548.0
16063,oppo1,右腰,1278.0,517.5
16063,oppo2,右腰,383.5,466.0
16063,oppo,右膝,446.5,683.0
16063,oppo2,右膝,425.5,774.5
16063,oppo,右足首,427.5,739.5
16063,oppo2,右足首,300.0,952.5
16063,oppo1,左手首,1342.5,506.0
16063,pixel,左手首,1644.0,372.0
16063,oppo1,左肘,1380.5,459.5
16063,pixel,左肘,1731.5,274.0
16063,oppo1,左肩,1353.5,422.0
16063,pixel,左肩,1649.5,204.0
16063,oppo,左腰,493.0,546.5
16063,pixel,左腰,1735.5,394.0
16063,oppo1,左膝,1296.0,649.5
16063,pixel,左膝,1643.0,644.5
16063,oppo1,左足首,1334.5,672.0
16063,pixel,左足首,1834.5,681.0
16064,oppo,右手首,444.0,528.0
16064,oppo2,右手首,548.5,408.5
16064,oppo,右肘,393.0,509.5
16064,oppo2,右肘,463.0,374.0
16064,oppo,右肩,424.0,461.5
16064,oppo2,右肩,517.5,242.5
16064,oppo,右腰,427.5,547.0
16064,oppo1,右腰,1275.0,516.5
16064,oppo2,右腰,398.5,464.0
16064,oppo,右膝,447.5,684.0
16064,oppo2,右膝,426.5,775.5
16064,oppo,右足首,427.5,738.5
16064,oppo2,右足首,301.0,950.5
16064,oppo1,左手首,1342.5,504.0
16064,pixel,左手首,1637.0,369.0
16064,oppo1,左肘,1379.0,457.0
16064,pixel,左肘,1723.5,271.0
16064,oppo1,左肩,1352.5,420.0
16064,pixel,左肩,1639.5,204.0
16064,oppo,左腰,496.0,545.5
16064,pixel,左腰,1722.5,393.0
16064,oppo1,左膝,1290.0,645.5
16064,pixel,左膝,1622.0,638.5
16064,oppo1,左足首,1329.5,674.0
16064,pixel,左足首,1810.5,681.0
16065,oppo,右手首,450.0,525.0
16065,oppo2,右手首,563.5,398.5
16065,oppo,右肘,398.0,507.5
16065,oppo2,右肘,482.0,369.0
16065,oppo,右肩,429.0,459.5
16065,oppo2,右肩,532.5,238.5
16065,oppo,右腰,430.5,547.0
16065,oppo1,右腰,1272.0,515.5
16065,oppo2,右腰,413.5,461.0
16065,oppo,右膝,447.5,684.0
16065,oppo2,右膝,428.5,775.5
16065,oppo,右足首,427.5,738.5
16065,oppo2,右足首,303.0,948.5
16065,oppo1,左手首,1342.5,502.0
16065,pixel,左手首,1630.0,368.0
16065,oppo1,左肘,1376.5,453.5
16065,pixel,左肘,1715.5,268.0
16065,oppo1,左肩,1350.5,418.0
16065,pixel,左肩,1629.5,203.0
16065,oppo,左腰,499.0,543.5
16065,pixel,左腰,1708.5,392.0
16065,oppo1,左膝,1286.0,642.5
16065,pixel,左膝,1601.0,629.5
16065,oppo1,左足首,1323.5,676.0
16065,pixel,左足首,1785.5,682.0
16066,oppo,右手首,455.0,521.0
16066,oppo2,右手首,577.5,388.5
16066,oppo,右肘,402.0,506.5
16066,oppo2,右肘,499.5,364.0
16066,oppo,右肩,434.0,456.5
16066,oppo2,右肩,547.5,234.5
16066,oppo,右腰,434.5,546.0
16066,oppo1,右腰,1269.0,515.5
16066,oppo2,右腰,429.5,457.0
16066,oppo,右膝,449.5,683.0
16066,oppo2,右膝,432.5,773.5
16066,oppo,右足首,428.5,737.5
16066,oppo2,右足首,305.0,944.5
16066,oppo1,左手首,1341.0,498.5
16066,pixel,左手首,1624.0,365.0
16066,oppo1,左肘,1375.5,451.5
16066,pixel,左肘,1706.5,264.0
16066,oppo1,左肩,1349.5,415.0
16066,pixel,左肩,1619.5,201.0
16066,oppo,左腰,503.0,542.5
16066,pixel,左腰,1694.5,390.0
16066,oppo1,左膝,1281.0,637.5
16066,pixel,左膝,1580.0,621.5
16066,oppo1,左足首,1317.5,677.0
16066,pixel,左足首,1752.0,679.0
16067,oppo,右手首,460.0,517.0
16067,oppo2,右手首,592.5,378.5
16067,oppo,右肘,406.0,503.5
16067,oppo2,右肘,517.5,359.0
16067,oppo,右肩,439.0,455.5
16067,oppo2,右肩,563.5,230.5
16067,oppo,右腰,438.5,545.0
16067,oppo1,右腰,1265.0,513.5
16067,oppo2,右腰,445.5,453.0
16067,oppo,右膝,451.5,683.0
16067,oppo2,右膝,437.0,769.0
16067,oppo,右足首,428.5,736.5
16067,oppo2,右足首,309.0,940.5
16067,oppo1,左手首,1341.0,496.5
16067,pixel,左手首,1615.0,361.0
16067,oppo1,左肘,1372.5,448.5
16067,pixel,左肘,1697.5,260.0
16067,oppo1,左肩,1346.5,412.0
16067,pixel,左肩,1609.5,198.0
16067,oppo,左腰,507.0,541.5
16067,pixel,左腰,1681.5,388.0
16067,oppo1,左膝,1275.0,634.5
16067,pixel,左膝,1561.0,613.5
16067,oppo1,左足首,1312.5,679.0
16067,pixel,左足首,1719.0,678.0
16068,oppo,右手首,465.0,513.0
16068,oppo2,右手首,603.5,369.0
16068,oppo,右肘,411.0,501.5
16068,oppo2,右肘,534.0,352.5
16068,oppo,右肩,444.0,453.5
16068,oppo2,右肩,578.5,225.5
16068,oppo,右腰,441.5,544.0
16068,oppo1,右腰,1262.0,512.5
16068,oppo2,右腰,459.5,449.0
16068,oppo,右膝,453.5,682.0
16068,oppo2,右膝,443.0,764.0
16068,oppo,右足首,428.5,734.5
16068,oppo2,右足首,313.0,936.5
16068,oppo1,左手首,1339.5,493.5
16068,pixel,左手首,1606.0,356.0
16068,oppo1,左肘,1370.5,444.5
16068,pixel,左肘,1689.5,256.0
16068,oppo1,左肩,1345.5,409.0
16068,pixel,左肩,1600.5,195.0
16068,oppo,左腰,510.0,539.5
16068,pixel,左腰,1667.5,386.0
16068,oppo1,左膝,1270.0,630.5
16068,pixel,左膝,1542.0,605.5
16068,oppo1,左足首,1306.5,681.0
16068,pixel,左足首,1703.0,680.0
16069,oppo,右手首,470.0,509.0
16069,oppo2,右手首,618.5,360.0
16069,oppo,右肘,416.0,499.5
16069,oppo2,右肘,551.0,346.5
16069,oppo,右肩,450.0,450.5
16069,oppo2,右肩,594.5,221.5
16069,oppo,右腰,445.5,543.0
16069,oppo1,右腰,1258.0,510.5
16069,oppo2,右腰,475.5,444.0
16069,oppo,右膝,454.5,680.0
16069,oppo2,右膝,446.5,757.5
16069,oppo,右足首,429.5,732.5
16069,oppo2,右足首,318.5,931.0
16069,oppo1,左手首,1337.5,490.5
16069,pixel,左手首,1597.0,352.0
16069,oppo1,左肘,1369.5,443.5
16069,pixel,左肘,1679.5,251.0
16069,oppo1,左肩,1343.5,407.0
16069,pixel,左肩,1590.5,191.0
16069,oppo,左腰,514.0,537.5
16069,pixel,左腰,1653.5,383.0
16069,oppo1,左膝,1266.0,626.5
16069,pixel,左膝,1526.0,597.5
16069,oppo1,左足首,1301.5,683.0
16069,pixel,左足首,1676.0,683.0
16070,oppo,右手首,475.0,505.0
16070,oppo2,右手首,631.5,351.5
16070,oppo,右肘,420.0,497.5
16070,oppo2,右肘,567.0,339.5
16070,oppo,右肩,455.0,448.5
16070,oppo2,右肩,608.5,216.5
16070,oppo,右腰,448.5,542.0
16070,oppo1,右腰,1255.0,509.5
16070,oppo2,右腰,490.5,439.0
16070,oppo,右膝,456.5,678.0
16070,oppo2,右膝,453.0,753.0
16070,oppo,右足首,428.5,731.5
16070,oppo2,右足首,326.0,924.5
16070,oppo1,左手首,1336.5,487.5
16070,pixel,左手首,1589.0,348.0
16070,oppo1,左肘,1364.0,440.5
16070,pixel,左肘,1670.5,247.0
16070,oppo1,左肩,1341.5,404.0
16070,pixel,左肩,1580.5,187.0
16070,oppo,左腰,517.0,534.5
16070,pixel,左腰,1640.5,379.0
16070,oppo1,左膝,1262.0,622.5
16070,pixel,左膝,1510.0,589.5
16070,oppo1,左足首,1296.5,681.0
16070,pixel,左足首,1655.0,684.0
16071,oppo,右手首,480.0,502.0
16071,oppo2,右手首,641.5,343.5
16071,oppo,右肘,424.0,494.5
16071,oppo2,右肘,584.0,332.5
16071,oppo,右肩,460.0,445.5
16071,oppo2,右肩,621.5,210.5
16071,oppo,右腰,453.5,541.0
16071,oppo1,右腰,1251.0,507.5
16071,oppo2,右腰,506.0,435.0
16071,oppo,右膝,457.5,677.0
16071,oppo2,右膝,459.0,747.0
16071,oppo,右足首,430.5,729.5
16071,oppo2,右足首,332.0,916.5
16071,oppo1,左手首,1334.5,484.0
16071,pixel,左手首,1578.5,343.5
16071,oppo1,左肘,1361.0,437.5
16071,pixel,左肘,1660.5,242.0
16071,oppo1,左肩,1337.5,402.0
16071,pixel,左肩,1568.5,183.0
16071,oppo,左腰,521.0,533.5
16071,pixel,左腰,1625.5,375.0
16071,oppo1,左膝,1257.0,620.5
16071,pixel,左膝,1494.0,581.5
16071,oppo1,左足首,1292.5,683.0
16071,pixel,左足首,1630.0,680.0
16072,oppo,右手首,485.0,499.0
16072,oppo2,右手首,654.5,335.5
16072,oppo,右肘,428.0,492.5
16072,oppo2,右肘,600.0,327.0
16072,oppo,右肩,464.0,443.5
16072,oppo2,右肩,634.5,204.5
16072,oppo,右腰,457.5,539.0
16072,oppo1,右腰,1249.0,505.5
16072,oppo2,右腰,521.0,430.5
16072,oppo,右膝,457.5,675.0
16072,oppo2,右膝,466.0,741.5
16072,oppo,右足首,430.5,727.5
16072,oppo2,右足首,339.0,910.5
16072,oppo1,左手首,1332.5,483.0
16072,pixel,左手首,1569.0,339.0
16072,oppo1,左肘,1359.0,435.5
16072,pixel,左肘,1650.5,237.0
16072,oppo1,左肩,1335.5,399.0
16072,pixel,左肩,1559.5,179.0
16072,oppo,左腰,524.0,530.5
16072,pixel,左腰,1611.5,372.0
16072,oppo1,左膝,1253.0,617.5
16072,pixel,左膝,1481.0,574.5
16072,oppo1,左足首,1285.5,686.0
16072,pixel,左足首,1605.0,683.0
16073,oppo,右手首,491.0,496.0
16073,oppo2,右手首,663.5,328.5
16073,oppo,右肘,433.0,489.5
16073,oppo2,右肘,614.5,320.0
16073,oppo,右肩,470.0,439.5
16073,oppo2,右肩,647.5,200.5
16073,oppo,右腰,461.5,538.0
16073,oppo1,右腰,1245.0,504.5
16073,oppo2,右腰,536.0,425.0
16073,oppo,右膝,458.5,673.0
16073,oppo2,右膝,471.0,735.5
16073,oppo,右足首,430.5,725.5
16073,oppo2,右足首,348.0,902.5
16073,oppo1,左手首,1330.5,482.0
16073,pixel,左手首,1558.0,335.0
16073,oppo1,左肘,1356.0,431.5
16073,pixel,左肘,1639.5,233.0
16073,oppo1,左肩,1332.5,397.0
16073,pixel,左肩,1548.5,175.0
16073,oppo,左腰,528.0,528.5
16073,pixel,左腰,1599.5,369.0
16073,oppo1,左膝,1250.0,615.5
16073,pixel,左膝,1466.0,569.5
16073,oppo,左足首,521.0,711.0
16073,oppo1,左足首,1279.5,689.0
16074,oppo,右手首,495.0,494.0
16074,oppo2,右手首,677.5,322.5
16074,oppo,右肘,437.0,487.5
16074,oppo2,右肘,629.0,313.5
16074,oppo,右肩,473.0,437.5
16074,oppo2,右肩,659.5,194.5
16074,oppo,右腰,465.5,537.0
16074,oppo1,右腰,1242.0,502.5
16074,oppo2,右腰,550.0,421.0
16074,oppo,右膝,459.5,671.0
16074,oppo2,右膝,477.0,731.0
16074,oppo,右足首,432.5,724.5
16074,oppo2,右足首,358.0,896.5
16074,oppo1,左手首,1328.5,479.0
16074,pixel,左手首,1547.5,330.5
16074,oppo1,左肘,1352.0,429.5
16074,pixel,左肘,1628.5,229.0
16074,oppo1,左肩,1332.0,392.5
16074,pixel,左肩,1541.5,167.0
16074,oppo,左腰,531.0,527.5
16074,pixel,左腰,1586.0,364.5
16074,oppo1,左膝,1247.0,614.5
16074,pixel,左膝,1454.0,563.5
16074,oppo,左足首,528.0,713.0
16074,oppo1,左足首,1273.5,691.0
16075,oppo,右手首,499.0,492.0
16075,oppo2,右手首,686.0,317.0
16075,oppo,右肘,441.0,484.5
16075,oppo2,右肘,644.0,309.5
16075,oppo,右肩,478.0,435.5
16075,oppo2,右肩,670.5,190.5
16075,oppo,右腰,469.5,536.0
16075,oppo1,右腰,1237.0,501.5
16075,oppo2,右腰,564.0,416.0
16075,oppo,右膝,460.5,669.0
16075,oppo2,右膝,485.0,725.0
16075,oppo,右足首,433.5,722.5
16075,oppo2,右足首,368.0,888.5
16075,oppo1,左手首,1326.5,479.0
16075,pixel,左手首,1537.0,325.0
16075,oppo1,左肘,1349.0,427.5
16075,pixel,左肘,1618.5,226.0
16075,oppo1,左肩,1330.5,390.0
16075,pixel,左肩,1526.5,168.0
16075,oppo,左腰,535.0,525.5
16075,oppo1,左腰,1309.5,494.5
16075,pixel,左腰,1573.5,362.0
16075,oppo1,左膝,1245.0,613.5
16075,pixel,左膝,1441.0,559.5
16075,oppo,左足首,535.0,716.0
16075,oppo1,左足首,1268.5,694.0
16076,oppo,右手首,504.0,490.0
16076,oppo2,右手首,700.0,315.0
16076,oppo,右肘,445.0,482.5
16076,oppo2,右肘,658.0,304.5
16076,oppo,右肩,482.0,432.5
16076,oppo2,右肩,684.0,185.5
16076,oppo,右腰,473.5,535.0
16076,oppo1,右腰,1234.0,499.5
16076,oppo2,右腰,578.0,413.0
16076,oppo,右膝,461.5,667.0
16076,oppo2,右膝,491.0,718.5
16076,oppo,右足首,435.5,720.5
16076,oppo2,右足首,377.0,880.5
16076,oppo1,左手首,1324.0,471.5
16076,pixel,左手首,1526.0,321.0
16076,oppo1,左肘,1346.0,425.5
16076,pixel,左肘,1606.5,222.0
16076,oppo1,左肩,1327.5,387.0
16076,pixel,左肩,1517.5,165.0
16076,oppo,左腰,538.0,523.5
16076,oppo1,左腰,1306.5,492.5
16076,pixel,左腰,1560.5,358.0
16076,oppo1,左膝,1242.0,613.5
16076,pixel,左膝,1431.0,556.5
16076,oppo,左足首,542.0,719.0
16076,oppo1,左足首,1261.5,697.0
16077,oppo,右手首,508.0,488.0
16077,oppo2,右手首,712.0,311.5
16077,oppo,右肘,449.0,481.5
16077,oppo2,右肘,671.0,300.5
16077,oppo,右肩,485.0,430.5
16077,oppo2,右肩,695.5,183.5
16077,oppo,右腰,476.5,534.0
16077,oppo1,右腰,1230.0,498.5
16077,oppo2,右腰,592.0,410.0
16077,oppo,右膝,462.5,665.0
16077,oppo2,右膝,500.0,711.5
16077,oppo,右足首,436.5,717.5
16077,oppo2,右足首,385.0,872.5
16077,oppo1,左手首,1321.0,469.5
16077,pixel,左手首,1514.0,318.0
16077,oppo1,左肘,1344.0,423.5
16077,pixel,左肘,1596.5,219.0
16077,oppo1,左肩,1323.5,385.0
16077,pixel,左肩,1507.0,158.0
16077,oppo1,左腰,1301.5,490.5
16077,pixel,左腰,1546.5,355.0
16077,oppo1,左膝,1240.0,613.5
16077,pixel,左膝,1419.0,553.5
16077,oppo,左足首,550.0,721.0
16077,oppo1,左足首,1255.5,699.0
16078,oppo,右手首,512.0,487.0
16078,oppo2,右手首,718.5,307.5
16078,oppo,右肘,453.0,479.5
16078,oppo2,右肘,684.5,297.0
16078,oppo,右肩,491.0,428.5
16078,oppo2,右肩,705.5,180.5
16078,oppo,右腰,480.5,533.0
16078,oppo1,右腰,1226.0,497.5
16078,oppo2,右腰,606.0,407.0
16078,oppo,右膝,465.5,665.0
16078,oppo2,右膝,508.5,705.5
16078,oppo,右足首,438.5,715.5
16078,oppo2,右足首,393.0,863.5
16078,oppo1,左手首,1318.0,467.5
16078,pixel,左手首,1502.0,314.0
16078,oppo1,左肘,1341.0,421.5
16078,pixel,左肘,1584.5,216.0
16078,oppo1,左肩,1321.5,383.0
16078,pixel,左肩,1496.0,156.0
16078,oppo1,左腰,1299.5,490.5
16078,pixel,左腰,1533.5,352.0
16078,oppo1,左膝,1238.0,613.5
16078,pixel,左膝,1408.0,552.5
16078,oppo,左足首,557.0,723.0
16078,oppo1,左足首,1249.5,702.0
16079,oppo,右手首,517.0,487.0
16079,oppo2,右手首,730.5,305.5
16079,oppo,右肘,456.0,478.5
16079,oppo2,右肘,697.5,293.0
16079,oppo,右肩,496.0,427.5
16079,oppo2,右肩,717.5,179.5
16079,oppo,右腰,484.5,532.0
16079,oppo1,右腰,1223.0,496.5
16079,oppo2,右腰,619.0,403.0
16079,oppo,右膝,468.5,664.0
16079,oppo2,右膝,519.5,701.5
16079,oppo,右足首,441.5,713.5
16079,oppo2,右足首,400.0,854.5
16079,oppo1,左手首,1315.0,465.5
16079,pixel,左手首,1491.0,311.0
16079,oppo1,左肘,1338.0,419.5
16079,pixel,左肘,1573.5,214.0
16079,oppo1,左肩,1318.5,381.0
16079,pixel,左肩,1485.0,155.0
16079,oppo1,左腰,1294.5,488.5
16079,pixel,左腰,1519.5,351.0
16079,oppo1,左膝,1235.0,613.5
16079,pixel,左膝,1398.0,551.5
16079,oppo,左足首,564.0,726.0
16079,oppo1,左足首,1243.5,704.0
16080,oppo,右手首,521.0,487.0
16080,oppo2,右手首,743.5,304.5
16080,oppo,右肘,460.0,477.5
16080,oppo2,右肘,710.0,291.0
16080,oppo,右肩,500.0,426.5
16080,oppo2,右肩,727.5,177.5
16080,oppo,右腰,487.5,531.0
16080,oppo1,右腰,1219.0,495.5
16080,oppo2,右腰,632.0,402.0
16080,oppo,右膝,472.5,663.0
16080,oppo2,右膝,531.5,696.5
16080,oppo,右足首,444.5,711.5
16080,oppo2,右足首,408.0,846.5
16080,oppo1,左手首,1313.0,464.5
16080,pixel,左手首,1480.0,308.0
16080,oppo1,左肘,1336.0,419.5
16080,pixel,左肘,1562.5,213.0
16080,oppo1,左肩,1316.5,380.0
16080,pixel,左肩,1473.0,153.0
16080,oppo1,左腰,1291.5,488.5
16080,pixel,左腰,1508.5,350.0
16080,oppo1,左膝,1232.0,615.5
16080,pixel,左膝,1389.0,551.5
16080,oppo,左足首,570.0,728.0
16080,oppo1,左足首,1237.5,707.0
16081,oppo,右手首,526.0,487.0
16081,oppo2,右手首,750.5,304.5
16081,oppo,右肘,464.0,475.5
16081,oppo2,右肘,722.0,288.5
16081,oppo,右肩,505.0,425.5
16081,oppo2,右肩,742.0,170.0
16081,oppo,右腰,491.5,530.0
16081,oppo1,右腰,1214.0,494.5
16081,oppo2,右腰,645.0,400.0
16081,oppo,右膝,475.5,663.0
16081,oppo2,右膝,544.5,692.5
16081,oppo,右足首,445.5,708.5
16081,oppo2,右足首,416.0,837.5
16081,oppo1,左手首,1310.0,463.5
16081,pixel,左手首,1468.0,306.0
16081,oppo1,左肘,1333.0,417.5
16081,pixel,左肘,1551.5,211.0
16081,oppo1,左肩,1313.5,379.0
16081,pixel,左肩,1463.0,152.0
16081,oppo1,左腰,1287.5,488.5
16081,pixel,左腰,1495.5,349.0
16081,oppo1,左膝,1231.0,616.5
16081,pixel,左膝,1379.0,551.5
16081,oppo,左足首,576.0,730.0
16081,oppo1,左足首,1232.5,709.0
16082,oppo,右手首,529.0,488.0
16082,oppo2,右手首,762.0,306.0
16082,oppo,右肘,468.0,476.5
16082,oppo2,右肘,732.0,288.0
16082,oppo,右肩,509.0,425.5
16082,oppo2,右肩,744.5,169.5
16082,oppo,右腰,495.5,530.0
16082,oppo1,右腰,1210.0,493.5
16082,oppo2,右腰,658.0,398.0
16082,oppo,右膝,481.5,664.0
16082,oppo2,右膝,558.5,689.5
16082,oppo,右足首,447.5,706.5
16082,oppo2,右足首,425.0,829.5
16082,oppo1,左手首,1307.0,461.5
16082,pixel,左手首,1456.0,305.0
16082,oppo1,左肘,1330.0,417.5
16082,pixel,左肘,1539.5,211.0
16082,oppo1,左肩,1310.5,378.0
16082,pixel,左肩,1452.0,152.0
16082,oppo1,左腰,1283.5,488.5
16082,pixel,左腰,1483.5,349.0
16082,oppo1,左膝,1228.0,618.5
16082,pixel,左膝,1370.0,553.5
16082,oppo,左足首,583.0,731.0
16082,oppo1,左足首,1226.5,712.0
16083,oppo,右手首,533.0,488.0
16083,oppo2,右手首,768.5,305.5
16083,oppo,右肘,471.0,475.5
16083,oppo2,右肘,744.0,286.5
16083,oppo,右肩,513.0,424.5
16083,oppo2,右肩,752.5,169.5
16083,oppo,右腰,499.5,530.0
16083,oppo1,右腰,1206.0,493.5
16083,oppo2,右腰,670.0,396.0
16083,oppo,右膝,485.5,664.0
16083,oppo2,右膝,570.5,687.5
16083,oppo,右足首,450.5,704.5
16083,oppo2,右足首,434.0,821.5
16083,oppo1,左手首,1303.0,461.5
16083,pixel,左手首,1445.0,304.0
16083,oppo1,左肘,1327.0,417.5
16083,pixel,左肘,1528.5,212.0
16083,oppo1,左肩,1307.5,377.0
16083,pixel,左肩,1441.0,152.0
16083,oppo1,左腰,1281.5,488.5
16083,pixel,左腰,1471.5,349.0
16083,oppo1,左膝,1225.0,619.5
16083,pixel,左膝,1363.0,553.5
16083,oppo,左足首,588.0,733.0
16083,oppo1,左足首,1222.5,713.0
16084,oppo,右手首,536.0,489.0
16084,oppo2,右手首,781.5,311.5
16084,oppo,右肘,474.0,475.5
16084,oppo2,右肘,755.0,285.5
16084,oppo,右肩,517.0,424.5
16084,oppo2,右肩,764.5,177.5
16084,oppo,右腰,503.5,530.0
16084,oppo1,右腰,1202.0,493.5
16084,oppo2,右腰,681.5,396.0
16084,oppo,右膝,489.5,666.0
16084,oppo2,右膝,583.5,685.5
16084,oppo,右足首,451.5,702.5
16084,oppo2,右足首,444.0,813.5
16084,oppo1,左手首,1299.0,461.5
16084,pixel,左手首,1433.0,303.0
16084,oppo1,左肘,1323.0,417.5
16084,pixel,左肘,1517.5,212.0
16084,oppo1,左肩,1305.5,378.0
16084,pixel,左肩,1429.0,153.0
16084,oppo1,左腰,1276.5,489.5
16084,pixel,左腰,1459.5,350.0
16084,oppo1,左膝,1223.0,622.5
16084,pixel,左膝,1354.0,556.5
16084,oppo,左足首,593.0,734.0
16084,oppo1,左足首,1216.5,715.0
16085,oppo,右手首,539.0,491.0
16085,oppo2,右手首,790.5,314.5
16085,oppo,右肘,479.0,474.5
16085,oppo2,右肘,764.5,285.5
16085,oppo,右肩,521.0,423.5
16085,oppo2,右肩,773.5,177.5
16085,oppo,右腰,507.5,531.0
16085,oppo1,右腰,1198.0,493.5
16085,oppo2,右腰,693.5,395.0
16085,oppo,右膝,493.5,667.0
16085,oppo2,右膝,594.5,684.5
16085,oppo,右足首,453.5,701.5
16085,oppo2,右足首,449.0,811.5
16085,oppo1,左手首,1296.0,461.5
16085,pixel,左手首,1421.0,303.0
16085,oppo1,左肘,1320.0,417.5
16085,pixel,左肘,1505.5,213.0
16085,oppo1,左肩,1302.5,378.0
16085,pixel,左肩,1419.0,155.0
16085,oppo1,左腰,1272.5,490.5
16085,pixel,左腰,1447.5,352.0
16085,oppo1,左膝,1221.0,624.5
16085,pixel,左膝,1347.0,558.5
16085,oppo,左足首,598.0,735.0
16085,oppo1,左足首,1213.5,716.0
16086,oppo,右手首,544.0,492.0
16086,oppo2,右手首,800.0,316.0
16086,oppo,右肘,482.0,475.5
16086,oppo2,右肘,773.5,284.5
16086,oppo,右肩,525.0,423.5
16086,oppo2,右肩,783.5,179.5
16086,oppo,右腰,512.5,531.0
16086,oppo1,右腰,1194.0,493.5
16086,oppo2,右腰,705.5,395.0
16086,oppo,右膝,496.5,669.0
16086,oppo2,右膝,608.0,684.5
16086,oppo,右足首,457.5,699.5
16086,oppo2,右足首,461.0,803.5
16086,oppo1,左手首,1292.0,461.5
16086,pixel,左手首,1409.0,304.0
16086,oppo1,左肘,1317.0,418.5
16086,pixel,左肘,1493.5,215.0
16086,oppo1,左肩,1299.5,379.0
16086,pixel,左肩,1408.0,157.0
16086,oppo1,左腰,1269.5,490.5
16086,pixel,左腰,1434.5,354.0
16086,oppo1,左膝,1217.0,627.5
16086,pixel,左膝,1340.0,561.5
16086,oppo,左足首,602.0,736.0
16086,oppo1,左足首,1209.5,717.0
16087,oppo,右手首,547.0,495.0
16087,oppo2,右手首,808.5,320.5
16087,oppo,右肘,486.0,474.5
16087,oppo2,右肘,782.0,285.0
16087,oppo,右肩,529.0,423.5
16087,oppo2,右肩,792.0,180.0
16087,oppo,右腰,515.5,532.0
16087,oppo1,右腰,1190.0,493.5
16087,oppo2,右腰,716.5,396.0
16087,oppo,右膝,499.5,671.0
16087,oppo2,右膝,621.5,686.5
16087,oppo,右足首,459.5,698.5
16087,oppo2,右足首,473.0,795.5
16087,oppo1,左手首,1288.0,462.5
16087,pixel,左手首,1397.0,306.0
16087,oppo1,左肘,1313.0,419.5
16087,pixel,左肘,1481.5,218.0
16087,oppo1,左肩,1296.5,379.0
16087,pixel,左肩,1397.0,159.0
16087,oppo1,左腰,1265.5,491.5
16087,pixel,左腰,1423.5,356.0
16087,oppo1,左膝,1214.0,629.5
16087,pixel,左膝,1332.0,564.5
16087,oppo,左足首,606.0,737.0
16087,oppo1,左足首,1205.5,719.0
16088,oppo,右手首,550.0,497.0
16088,oppo2,右手首,817.0,324.0
16088,oppo,右肘,491.0,475.5
16088,oppo2,右肘,791.0,285.0
16088,oppo,右肩,533.0,423.5
16088,oppo2,右肩,801.0,182.0
16088,oppo,右腰,519.5,533.0
16088,oppo1,右腰,1187.0,493.5
16088,oppo2,右腰,726.5,396.0
16088,oppo,右膝,502.5,672.0
16088,oppo2,右膝,636.5,685.5
16088,oppo,右足首,462.5,697.5
16088,oppo2,右足首,487.0,787.5
16088,oppo1,左手首,1283.0,464.5
16088,pixel,左手首,1385.0,307.0
16088,oppo1,左肘,1310.0,422.5
16088,pixel,左肘,1470.5,222.0
16088,oppo1,左肩,1293.5,380.0
16088,pixel,左肩,1387.0,162.0
16088,oppo,左腰,584.5,530.0
16088,oppo1,左腰,1261.5,491.5
16088,pixel,左腰,1412.0,357.5
16088,oppo1,左膝,1210.0,632.5
16088,pixel,左膝,1324.0,567.5
16088,oppo,左足首,608.0,739.0
16088,oppo1,左足首,1201.5,721.0
16089,oppo,右手首,552.0,499.0
16089,oppo2,右手首,826.0,328.0
16089,oppo,右肘,495.0,474.5
16089,oppo2,右肘,800.0,286.0
16089,oppo,右肩,538.0,425.5
16089,oppo2,右肩,809.5,184.0
16089,oppo,右腰,523.5,533.0
16089,oppo1,右腰,1184.0,494.5
16089,oppo2,右腰,737.5,397.0
16089,oppo,右膝,505.5,675.0
16089,oppo2,右膝,651.5,686.5
16089,oppo,右足首,465.5,697.5
16089,oppo2,右足首,499.0,782.5
16089,oppo1,左手首,1279.0,465.5
16089,pixel,左手首,1373.0,309.0
16089,oppo1,左肘,1307.0,423.5
16089,pixel,左肘,1457.5,225.0
16089,oppo1,左肩,1290.5,381.0
16089,pixel,左肩,1374.0,165.0
16089,oppo,左腰,588.5,531.0
16089,oppo1,左腰,1257.5,492.5
16089,pixel,左腰,1400.5,360.5
16089,oppo1,左膝,1207.0,634.5
16089,pixel,左膝,1317.0,571.5
16089,oppo,左足首,611.0,741.0
16089,oppo1,左足首,1198.5,723.0
16090,oppo,右手首,555.0,502.0
16090,oppo2,右手首,835.0,333.0
16090,oppo,右肘,498.0,476.5
16090,oppo2,右肘,808.0,288.0
16090,oppo,右肩,541.0,425.5
16090,oppo2,右肩,819.0,187.0
16090,oppo,右腰,527.5,534.0
16090,oppo1,右腰,1179.0,495.5
16090,oppo2,右腰,746.5,398.5
16090,oppo,右膝,509.5,677.0
16090,oppo2,右膝,668.5,685.5
16090,oppo,右足首,471.5,697.5
16090,oppo2,右足首,514.0,776.5
16090,oppo1,左手首,1274.0,466.5
16090,pixel,左手首,1360.0,312.0
16090,oppo1,左肘,1303.0,425.5
16090,pixel,左肘,1444.5,229.0
16090,oppo1,左肩,1284.5,382.0
16090,pixel,左肩,1363.0,170.0
16090,oppo,左腰,591.5,532.0
16090,oppo1,左腰,1254.5,493.5
